borough,building_addr,building_class,closest_fire_station,closest_police_station,commerical_units,lot_size,neighborhood,residential_units,school_district,year_built,zipcode
Queens,25949 148th Dr,Two Family Converted from One Family (B3),0.96 Miles  ,1.14 Miles  ,,"4,000",Rosedale,,29,1925,11422
Queens,25939 148th Dr,One Story - Permanent Living Quarter (A2),0.95 Miles  ,1.13 Miles  ,,"4,000",Rosedale,,29,1935,11422
Queens,25969 149th Ave,One Family Attached or Semi-Detached (A5),1.03 Miles  ,1.21 Miles  ,,"2,667",Rosedale,,29,1950,11422
Queens,25945 149th Ave,Two Family Frame (B2),1.00 Miles  ,1.17 Miles  ,,"3,900",Rosedale,,29,1950,11422
Queens,25940 149th Ave,Two Family Frame (B2),1.01 Miles  ,1.18 Miles  ,,"4,000",Rosedale,,29,1960,11422
Queens,25964 149th Ave,Two Family Frame (B2),1.04 Miles  ,1.22 Miles  ,,"4,025",Rosedale,,29,1960,11422
Queens,25947 149th Rd,One Family Attached or Semi-Detached (A5),1.04 Miles  ,1.20 Miles  ,,"2,450",Rosedale,,29,1960,11422
Queens,14866 262nd Pl,Two Family Frame (B2),1.08 Miles  ,1.27 Miles  ,,"4,142",Rosedale,,29,1960,11422
Queens,14868 262nd Pl,Two Family Frame (B2),1.09 Miles  ,1.27 Miles  ,,"4,180",Rosedale,,29,1960,11422
Queens,14876 262nd Pl,Two Family Frame (B2),1.09 Miles  ,1.28 Miles  ,,"1,856",Rosedale,,29,1960,11422
Queens,25950 149th Rd,Two Family Frame (B2),1.05 Miles  ,1.21 Miles  ,,"3,003",Rosedale,,29,1960,11422
Queens,25956 149th Rd,Two Family Frame (B2),1.06 Miles  ,1.22 Miles  ,,"4,891",Rosedale,,29,1960,11422
Queens,25919 Craft Ave,Two Family Frame (B2),1.02 Miles  ,1.16 Miles  ,,"5,200",Rosedale,,29,1960,11422
Queens,25914 Craft Ave,Two Family Frame (B2),1.06 Miles  ,1.19 Miles  ,,"3,100",Rosedale,,29,1970,11422
Queens,25970 Craft Ave,Three Families (C0),1.08 Miles  ,1.24 Miles  ,,"6,708",Rosedale,,29,1970,11422
Queens,14865 262nd Pl,Two Family Converted from One Family (B3),1.09 Miles  ,1.29 Miles  ,,"2,921",Rosedale,,29,1972,11422
Queens,14877 262nd Pl,Two Family Converted from One Family (B3),1.11 Miles  ,1.30 Miles  ,,"2,938",Rosedale,,29,1972,11422
Queens,14879 262nd Pl,Two Family Brick (B1),1.11 Miles  ,1.30 Miles  ,,"2,938",Rosedale,,29,1970,11422
Queens,14718 226th St,Two Family Frame (B2),0.39 Miles  ,1.75 Miles  ,,"2,705",Brookville,,29,2003,11413
Queens,22511 148th Ave,Two Family Frame (B2),0.41 Miles  ,1.76 Miles  ,,"4,000",Brookville,,29,1965,11413
Queens,14716 227th St,Two Family Frame (B2),0.43 Miles  ,1.79 Miles  ,,"3,000",Brookville,,29,1960,11413
Queens,14741 228th St,Two Family Frame (B2),0.51 Miles  ,1.88 Miles  ,,"4,000",Brookville,,29,1955,11413
Queens,14733 228th St,Two Family Frame (B2),0.51 Miles  ,1.87 Miles  ,,"4,000",Brookville,,29,1955,11413
Queens,22810 147th Ave,Two Family Converted from One Family (B3),0.49 Miles  ,1.85 Miles  ,,"9,975",Brookville,,29,1925,11413
Queens,14730 230th St,Two Family Converted from One Family (B3),0.55 Miles  ,0.02 Miles  ,,"4,000",Brookville,,29,1955,11413
Queens,22903 148th Ave,Two Family Frame (B2),0.55 Miles  ,0.02 Miles  ,,"4,000",Brookville,,29,1955,11413
Queens,14741 229th St,Two Family Frame (B2),0.54 Miles  ,0.01 Miles  ,,"4,000",Brookville,,29,1965,11413
Queens,14756 230th Pl,Two Family Converted from One Family (B3),0.61 Miles  ,0.08 Miles  ,,"4,000",Brookville,,29,1940,11413
Queens,23015 148th Ave,Two Family Frame (B2),0.61 Miles  ,0.09 Miles  ,,"4,000",Brookville,,29,1985,11413
Queens,23009 148th Ave,Two Family Converted from One Family (B3),0.61 Miles  ,0.08 Miles  ,,"4,000",Brookville,,29,1945,11413
Queens,23042 147th Ave,Two Family Frame (B2),0.63 Miles  ,0.09 Miles  ,,"3,851",Rosedale,,29,1960,11413
Queens,14722 231st St,Two Family Converted from One Family (B3),0.63 Miles  ,0.10 Miles  ,,"4,000",Rosedale,,29,1960,11413
Queens,23031 148th Ave,Two Family Converted from One Family (B3),0.64 Miles  ,0.11 Miles  ,,"6,000",Rosedale,,29,1970,11413
Queens,14739 230th Pl,One Story - Permanent Living Quarter (A2),0.63 Miles  ,0.10 Miles  ,,"4,000",Rosedale,,29,1960,11413
Queens,14713 231st St,Two Family Frame (B2),0.66 Miles  ,0.12 Miles  ,,"3,000",Rosedale,,29,1965,11413
Queens,14817 225th St,Two Family Converted from One Family (B3),0.43 Miles  ,1.78 Miles  ,,"3,600",Brookville,,29,1920,11413
Queens,14803 225th St,Two Family Converted from One Family (B3),0.42 Miles  ,1.76 Miles  ,,"2,250",Brookville,,29,1925,11413
Queens,14801 225th St,Two Family Converted from One Family (B3),0.41 Miles  ,1.76 Miles  ,,"1,800",Brookville,,29,1925,11413
Queens,22904 148th Ave,Two Family Frame (B2),0.57 Miles  ,0.04 Miles  ,,"4,000",Brookville,,29,1955,11413
Queens,23048 148th Ave,Two Family Frame (B2),0.68 Miles  ,0.16 Miles  ,,"4,000",Rosedale,,29,1965,11413
Queens,14812 231st St,Two Family Converted from One Family (B3),0.68 Miles  ,0.15 Miles  ,,"4,000",Rosedale,,29,1920,11413
Queens,14818 231st St,Two Family Frame (B2),0.69 Miles  ,0.16 Miles  ,,"4,000",Rosedale,,29,1960,11413
Queens,14811 230th Pl,Two Family Converted from One Family (B3),0.67 Miles  ,0.14 Miles  ,,"4,000",Rosedale,,29,1930,11413
Queens,14811 231st St,Two Family Frame (B2),0.71 Miles  ,0.18 Miles  ,,"3,000",Rosedale,,29,1960,11413
Queens,14719 232nd St,Two Family Converted from One Family (B3),0.64 Miles  ,0.16 Miles  ,,"4,100",Rosedale,,29,1955,11413
Queens,14711 232nd St,Two Family Converted from One Family (B3),0.62 Miles  ,0.15 Miles  ,,"4,100",Rosedale,,29,1955,11413
Queens,23521 148th Rd,Two Family Frame (B2),0.69 Miles  ,0.35 Miles  ,,"4,000",Rosedale,,29,1994,11422
Queens,23540 148th Ave,Two Family Converted from One Family (B3),0.67 Miles  ,0.38 Miles  ,,"4,250",Rosedale,,29,1965,11422
Queens,23611 Bentley Rd,Two Family Frame (B2),0.73 Miles  ,0.40 Miles  ,,"3,000",Rosedale,,29,2005,11422
Queens,23601 A Bentley Rd,Two Family Frame (B2),0.73 Miles  ,0.38 Miles  ,,"6,000",Rosedale,,29,2002,11422
Queens,14853 235th St,One Story - Permanent Living Quarter (A2),0.77 Miles  ,0.37 Miles  ,,"3,780",Rosedale,,29,1920,11422
Queens,23602 148th Dr,Two Family Converted from One Family (B3),0.81 Miles  ,0.43 Miles  ,,"3,780",Rosedale,,29,1930,11422
Queens,23604 148th Dr,Two Family Frame (B2),0.81 Miles  ,0.44 Miles  ,,"2,520",Rosedale,,29,1930,11422
Queens,23903 147th Dr,Two Family Converted from One Family (B3),0.60 Miles  ,0.39 Miles  ,,"5,300",Rosedale,,29,1965,11422
Queens,23906 147th Rd,One Family Attached or Semi-Detached (A5),0.58 Miles  ,0.38 Miles  ,,"1,800",Rosedale,,29,1950,11422
Queens,23908 147th Rd,One Family Attached or Semi-Detached (A5),0.58 Miles  ,0.39 Miles  ,,"1,800",Rosedale,,29,1950,11422
Queens,23939 148th Ave,Two Family Converted from One Family (B3),0.64 Miles  ,0.45 Miles  ,,"4,000",Rosedale,,29,1950,11422
Queens,23812 148th Dr,Two Family Converted from One Family (B3),0.79 Miles  ,0.47 Miles  ,,"4,000",Rosedale,,29,1950,11422
Queens,24110 148th Dr,Two Family Converted from One Family (B3),0.76 Miles  ,0.58 Miles  ,,"4,000",Rosedale,,29,1955,11422
Queens,24142 148th Dr,One Story - Permanent Living Quarter (A2),0.75 Miles  ,0.63 Miles  ,,"4,000",Rosedale,,29,1955,11422
Queens,24215 149th Ave,One Story - Permanent Living Quarter (A2),0.77 Miles  ,0.66 Miles  ,,"4,000",Rosedale,,29,1955,11422
Queens,24211 149th Ave,One Story - Permanent Living Quarter (A2),0.77 Miles  ,0.65 Miles  ,,"4,000",Rosedale,,29,1955,11422
Queens,24143 149th Ave,Two Family Converted from One Family (B3),0.77 Miles  ,0.64 Miles  ,,"4,000",Rosedale,,29,1955,11422
Queens,14705 Edgewood St,Two Family Converted from One Family (B3),0.49 Miles  ,0.40 Miles  ,,"5,731",Rosedale,,29,1950,11422
Queens,14730 Huxley St,Two Family Converted from One Family (B3),0.51 Miles  ,0.48 Miles  ,,"4,000",Rosedale,,29,1955,11422
Queens,14734 Huxley St,Two Family Converted from One Family (B3),0.52 Miles  ,0.49 Miles  ,,"4,000",Rosedale,,29,1955,11422
Queens,14738 Huxley St,One Story - Permanent Living Quarter (A2),0.52 Miles  ,0.49 Miles  ,,"4,000",Rosedale,,29,1955,11422
Queens,14760 Huxley St,Two Family Converted from One Family (B3),0.56 Miles  ,0.53 Miles  ,,"4,000",Rosedale,,29,1955,11422
Queens,14772 Huxley St,Two Family Converted from One Family (B3),0.58 Miles  ,0.55 Miles  ,,"4,000",Rosedale,,29,1955,11422
Queens,14814 Huxley St,One Story - Permanent Living Quarter (A2),0.62 Miles  ,0.59 Miles  ,,"4,000",Rosedale,,29,1955,11422
Queens,14834 Huxley St,Two Family Converted from One Family (B3),0.66 Miles  ,0.63 Miles  ,,"4,000",Rosedale,,29,1955,11422
Queens,14823 Edgewood St,One Story - Permanent Living Quarter (A2),0.66 Miles  ,0.61 Miles  ,,"10,100",Rosedale,,29,1955,11422
Queens,14817 Edgewood St,Two Family Frame (B2),0.66 Miles  ,0.60 Miles  ,,"2,860",Rosedale,,29,2004,11422
Queens,14787 Edgewood St,Two Family Converted from One Family (B3),0.61 Miles  ,0.55 Miles  ,,"5,200",Rosedale,,29,1955,11422
Queens,23804 149th Ave,Two Family Frame (B2),0.85 Miles  ,0.50 Miles  ,,"4,600",Rosedale,,29,1960,11422
Queens,23912 149th Ave,Two Family Frame (B2),0.83 Miles  ,0.54 Miles  ,,"4,242",Rosedale,,29,1960,11422
Queens,24028 149th Ave,Two Family Converted from One Family (B3),0.81 Miles  ,0.59 Miles  ,,"4,000",Rosedale,,29,1970,11422
Queens,24134 149th Ave,One Story - Permanent Living Quarter (A2),0.80 Miles  ,0.65 Miles  ,,"4,840",Rosedale,,29,1950,11422
Queens,24204 149th Ave,Two Family Frame (B2),0.80 Miles  ,0.67 Miles  ,,"4,840",Rosedale,,29,1950,11422
Queens,24312 149th Ave,Two Family Converted from One Family (B3),0.80 Miles  ,0.72 Miles  ,,"3,379",Rosedale,,29,1950,11422
Queens,14911 Edgewood St,Two Family Converted from One Family (B3),0.80 Miles  ,0.74 Miles  ,,"4,000",Rosedale,,29,1950,11422
Queens,24856 Rockaway Blvd,One Story Retail Building (K1),1.71 Miles  ,0.59 Miles  ,,"28,500",Rosedale,,29,1988,11422
Queens,24829 Brookville Blvd,Miscellaneous Warehouse (E9),1.70 Miles  ,0.61 Miles  ,,"18,025",Rosedale,,29,1988,11422
Queens,15533 Broad St,Zoned Commercial or Manhattan Residential (V1),1.83 Miles  ,0.50 Miles  ,,"5,000",Rosedale,,27,,11422
Queens,15590 Bayview Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.88 Miles  ,0.45 Miles  ,,"4,352",Rosedale,,27,1925,11422
Queens,15525 Bayview Ave,Contractors Warehouse (E2),1.80 Miles  ,0.53 Miles  ,,"2,500",Rosedale,,27,1930,11422
Queens,1 1st St,Other Miscellaneous (Z9),1.87 Miles  ,0.47 Miles  ,,"3,951",Rosedale,,29,,11422
Queens,25302 Rockaway Blvd,One Story Retail Building (K1),0.03 Miles  ,0.42 Miles  ,,"5,000",Rosedale,,29,2005,11422
Queens,15634 76th St,Two Family Brick (B1),0.72 Miles  ,1.42 Miles  ,,"3,103",Lindenwood,,27,1998,11414
Queens,15604 79th St,Special Condominium Billing Lot (R0),0.73 Miles  ,1.49 Miles  ,,"113,145",Lindenwood,,27,1979,11414
Queens,7904 156th Ave,Three Families (C0),0.77 Miles  ,1.54 Miles  ,,"4,922",Lindenwood,,27,1975,11414
Queens,15611 79th St,Special Condominium Billing Lot (R0),0.78 Miles  ,1.55 Miles  ,,"87,300",Lindenwood,,27,1979,11414
Queens,7916 156th Ave,Three Families (C0),0.78 Miles  ,1.55 Miles  ,,"3,062",Lindenwood,,27,1975,11414
Queens,15645 84th St,"Church, Synagogue, Chapel (M1)",0.98 Miles  ,1.44 Miles  ,,"58,483",Rockwood Park,,27,1964,11414
Queens,9018 156th Ave,One Story - Permanent Living Quarter (A2),1.21 Miles  ,1.29 Miles  ,,"5,425",Rockwood Park,,27,1965,11414
Queens,9015 157th Ave,One Story - Permanent Living Quarter (A2),1.25 Miles  ,1.37 Miles  ,,"5,000",Rockwood Park,,27,1965,11414
Queens,15716 81st St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",0.93 Miles  ,1.64 Miles  ,,"6,371",Rockwood Park,,27,1960,11414
Queens,15720 83rd St,One Story - Permanent Living Quarter (A2),0.99 Miles  ,1.59 Miles  ,,"6,000",Rockwood Park,,27,1950,11414
Queens,15744 83rd St,One Story - Permanent Living Quarter (A2),1.02 Miles  ,1.63 Miles  ,,"4,000",Rockwood Park,,27,1960,11414
Queens,15705 84th St,One Story - Permanent Living Quarter (A2),1.02 Miles  ,1.52 Miles  ,,"5,000",Rockwood Park,,27,1945,11414
Queens,8412 157th Ave,One Story - Permanent Living Quarter (A2),1.04 Miles  ,1.52 Miles  ,,"5,000",Rockwood Park,,27,1945,11414
Queens,15736 85th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.08 Miles  ,1.57 Miles  ,,"5,000",Rockwood Park,,27,2008,11414
Queens,8411 158th Ave,One Story - Permanent Living Quarter (A2),1.10 Miles  ,1.59 Miles  ,,"6,000",Rockwood Park,,27,1945,11414
Queens,15703 85th St,One Story - Permanent Living Quarter (A2),1.06 Miles  ,1.50 Miles  ,,"5,000",Rockwood Park,,27,1945,11414
Queens,8510 157th Ave,Cape Cod (A0),1.07 Miles  ,1.50 Miles  ,,"5,000",Rockwood Park,,27,1945,11414
Queens,15714 86th St,One Story - Permanent Living Quarter (A2),1.08 Miles  ,1.50 Miles  ,,"5,000",Rockwood Park,,27,1945,11414
Queens,15705 88th St,One Story - Permanent Living Quarter (A2),1.17 Miles  ,1.44 Miles  ,,"5,000",Rockwood Park,,27,1950,11414
Queens,15720 90th St,One Story - Permanent Living Quarter (A2),1.24 Miles  ,1.44 Miles  ,,"5,000",Rockwood Park,,27,1950,11414
Queens,15738 91st St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.30 Miles  ,1.46 Miles  ,,"7,500",Rockwood Park,,27,1955,11414
Queens,15730 92nd St,One Story - Permanent Living Quarter (A2),1.34 Miles  ,1.44 Miles  ,,"4,000",Rockwood Park,,27,1945,11414
Queens,15733 92nd St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.36 Miles  ,1.43 Miles  ,,"3,200",Rockwood Park,,27,1950,11414
Queens,15844 79th St,One Story - Permanent Living Quarter (A2),1.01 Miles  ,1.70 Miles  ,,"4,000",Rockwood Park,,27,1960,11414
Queens,15848 79th St,One Story - Permanent Living Quarter (A2),1.02 Miles  ,1.71 Miles  ,,"4,000",Rockwood Park,,27,1960,11414
Queens,15852 79th St,One Story - Permanent Living Quarter (A2),1.02 Miles  ,1.71 Miles  ,,"4,800",Rockwood Park,,27,1960,11414
Queens,15847 78th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.01 Miles  ,1.69 Miles  ,,"4,520",Rockwood Park,,27,1960,11414
Queens,15843 Sapphire St,One Story - Permanent Living Quarter (A2),1.00 Miles  ,1.69 Miles  ,,"4,520",Rockwood Park,,27,1961,11414
Queens,15828 80th St,One Story - Permanent Living Quarter (A2),1.01 Miles  ,1.72 Miles  ,,"4,000",Rockwood Park,,27,1950,11414
Queens,15832 80th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.01 Miles  ,1.72 Miles  ,,"4,000",Rockwood Park,,27,1950,11414
Queens,15847 79th St,One Story - Permanent Living Quarter (A2),1.03 Miles  ,1.73 Miles  ,,"4,000",Rockwood Park,,27,1950,11414
Queens,15839 79th St,One Story - Permanent Living Quarter (A2),1.02 Miles  ,1.72 Miles  ,,"4,000",Rockwood Park,,27,1950,11414
Queens,15835 79th St,Two Family Converted from One Family (B3),1.01 Miles  ,1.71 Miles  ,,"4,200",Rockwood Park,,27,1950,11414
Queens,15840 81st St,One Story - Permanent Living Quarter (A2),1.05 Miles  ,1.77 Miles  ,,"4,360",Rockwood Park,,27,1965,11414
Queens,15843 80th St,One Story - Permanent Living Quarter (A2),1.05 Miles  ,1.76 Miles  ,,"4,360",Rockwood Park,,27,1965,11414
Queens,15835 80th St,One Story - Permanent Living Quarter (A2),1.04 Miles  ,1.75 Miles  ,,"4,360",Rockwood Park,,27,1965,11414
Queens,15831 80th St,One Story - Permanent Living Quarter (A2),1.03 Miles  ,1.75 Miles  ,,"4,360",Rockwood Park,,27,1965,11414
Queens,15827 80th St,Two Family Converted from One Family (B3),1.02 Miles  ,1.74 Miles  ,,"4,360",Rockwood Park,,27,1965,11414
Queens,15815 82nd St,One Story - Permanent Living Quarter (A2),1.06 Miles  ,1.70 Miles  ,,"4,242",Rockwood Park,,27,1960,11414
Queens,15806 85th St,Large Suburban Residence (A3),1.13 Miles  ,1.62 Miles  ,,"10,000",Rockwood Park,,27,2008,11414
Queens,15814 85th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.13 Miles  ,1.63 Miles  ,,"5,000",Rockwood Park,,27,1950,11414
Queens,8608 158th Ave,One Story - Permanent Living Quarter (A2),1.18 Miles  ,1.58 Miles  ,,"5,000",Rockwood Park,,27,1950,11414
Queens,8612 158th Ave,One Story - Permanent Living Quarter (A2),1.19 Miles  ,1.58 Miles  ,,"5,000",Rockwood Park,,27,1950,11414
Queens,15824 89th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.29 Miles  ,1.58 Miles  ,,"5,000",Rockwood Park,,27,1950,11414
Queens,15908 79th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.05 Miles  ,1.74 Miles  ,,"4,346",Rockwood Park,,27,1950,11414
Queens,15923 79th St,One Story - Permanent Living Quarter (A2),1.10 Miles  ,1.78 Miles  ,,"4,000",Rockwood Park,,27,1970,11414
Queens,15946 86th St,One Story - Permanent Living Quarter (A2),1.31 Miles  ,1.78 Miles  ,,"4,000",Rockwood Park,,27,1960,11414
Queens,15903 86th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.26 Miles  ,1.70 Miles  ,,"5,000",Rockwood Park,,27,1960,11414
Queens,15922 87th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.30 Miles  ,1.72 Miles  ,,"3,600",Rockwood Park,,27,1955,11414
Queens,15942 87th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.33 Miles  ,1.75 Miles  ,,"3,600",Rockwood Park,,27,1960,11414
Queens,15921 86th St,One Story - Permanent Living Quarter (A2),1.29 Miles  ,1.73 Miles  ,,"4,100",Rockwood Park,,27,1960,11414
Queens,15927 87th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.33 Miles  ,1.72 Miles  ,,"3,800",Rockwood Park,,27,1960,11414
Queens,8918 159th Ave,Mansion Type or Town House (A7),1.38 Miles  ,1.64 Miles  ,,"5,500",Rockwood Park,,27,2004,11414
Queens,15948 91st St,One Story - Permanent Living Quarter (A2),1.47 Miles  ,1.71 Miles  ,,"4,000",Rockwood Park,,27,1960,11414
Queens,15911 90th St,One Story - Permanent Living Quarter (A2),1.41 Miles  ,1.65 Miles  ,,"4,000",Rockwood Park,,27,1960,11414
Queens,15915 91st St,One Story - Permanent Living Quarter (A2),1.45 Miles  ,1.64 Miles  ,,"4,000",Rockwood Park,,27,1960,11414
Queens,16043 79th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.25 Miles  ,0.01 Miles  ,,"4,000",Rockwood Park,,27,1970,11414
Queens,16039 79th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.24 Miles  ,1.89 Miles  ,,"4,000",Rockwood Park,,27,1970,11414
Queens,16040 81st St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.26 Miles  ,0.04 Miles  ,,"4,483",Rockwood Park,,27,1975,11414
Queens,16048 81st St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.27 Miles  ,0.05 Miles  ,,"4,483",Rockwood Park,,27,1970,11414
Queens,16023 80th St,One Story - Permanent Living Quarter (A2),1.22 Miles  ,0.01 Miles  ,,"4,400",Rockwood Park,,27,1975,11414
Queens,8112 160th Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.22 Miles  ,0.01 Miles  ,,"3,789",Rockwood Park,,27,1965,11414
Queens,16011 81st St,One Story - Permanent Living Quarter (A2),1.23 Miles  ,0.02 Miles  ,,"4,360",Rockwood Park,,27,1965,11414
Queens,16003 82nd St,Two Family Frame (B2),1.24 Miles  ,1.88 Miles  ,,"4,700",Rockwood Park,,27,1965,11414
Queens,8214 160th Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.25 Miles  ,1.88 Miles  ,,"3,854",Rockwood Park,,27,1960,11414
Queens,8218 160th Ave,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.25 Miles  ,1.87 Miles  ,,"3,869",Rockwood Park,,27,1960,11414
Queens,16010 83rd St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.26 Miles  ,1.89 Miles  ,,"3,800",Rockwood Park,,27,1965,11414
Queens,16038 83rd St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.30 Miles  ,0.04 Miles  ,,"4,000",Rockwood Park,,27,1965,11414
Queens,16039 82nd St,One Story - Permanent Living Quarter (A2),1.30 Miles  ,0.05 Miles  ,,"4,000",Rockwood Park,,27,1965,11414
Queens,16007 82nd St,One Story - Permanent Living Quarter (A2),1.25 Miles  ,1.89 Miles  ,,"4,000",Rockwood Park,,27,1965,11414
Queens,16014 84th St,One Story - Permanent Living Quarter (A2),1.29 Miles  ,1.87 Miles  ,,"4,025",Rockwood Park,,27,1965,11414
Queens,16014 85th St,One Story - Permanent Living Quarter (A2),1.32 Miles  ,1.85 Miles  ,,"4,000",Rockwood Park,,27,1965,11414
Queens,16004 86th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.33 Miles  ,1.81 Miles  ,,"4,500",Rockwood Park,,27,1965,11414
Queens,16042 86th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.39 Miles  ,1.88 Miles  ,,"3,500",Rockwood Park,,27,1965,11414
Queens,16046 86th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.40 Miles  ,1.89 Miles  ,,"3,500",Rockwood Park,,27,1965,11414
Queens,16015 85th St,One Story - Permanent Living Quarter (A2),1.34 Miles  ,1.84 Miles  ,,"4,000",Rockwood Park,,27,1965,11414
Queens,16011 85th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.34 Miles  ,1.84 Miles  ,,"4,000",Rockwood Park,,27,1965,11414
Queens,16003 86th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.35 Miles  ,1.80 Miles  ,,"4,500",Rockwood Park,,27,1960,11414
Queens,16019 86th St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.38 Miles  ,1.83 Miles  ,,"3,500",Rockwood Park,,27,1960,11414
Queens,16052 91st St,One Story - Permanent Living Quarter (A2),1.56 Miles  ,1.83 Miles  ,,"4,700",Rockwood Park,,27,1960,11414
Queens,16151 83rd St,"Two Stories Detached (Small or Moderate Size, With or Without Attic) (A1)",1.45 Miles  ,0.16 Miles  ,,"4,700",Rockwood Park,,27,1965,11414
